customer_ID,base_income,avg_spend,credit_util,volatility,mean_balance,std_balance,trend_balance,mean_spend,std_spend,trend_spend,default
C000037,32191.71160713422,10562.716804822421,0.2847834157486604,0.2758113436198172,7979.091095177915,4311.733895380427,515.5344660650403,908.297399625652,195.5719199858648,0.4047168101388142,0
C000038,23415.38939231112,8296.770308289553,0.26683485865160594,0.4054904944254959,7087.515490830666,4528.966722898184,105.31427062199583,743.4203192991439,350.3956904169796,-17.463527045317516,0
C000039,14737.679373702233,6836.9816055788415,0.5788225154309994,0.16419714472706262,1357.3534362945547,844.485544711878,-50.331901540012886,607.4607670683629,102.88972029350074,-3.49895677852662,0
C000040,28835.945520159614,5995.934298859263,0.45934537586364493,0.478081664447623,9992.225500687802,6115.569408848845,-862.2314807228083,450.95122092179963,241.8840160486873,-2.3123598100935343,0
C000041,21959.706805357917,8429.21319820293,0.2848020206440548,0.5340283450537252,6299.258622305505,4755.341487312978,-350.6824429630498,628.57816440825,389.61698368737393,-55.97834252509744,0
C000042,13771.166524944549,3932.9245850819048,0.08176450758916386,0.17601242656432406,1143.2343940528028,876.0785401938183,177.43896093432014,343.3672166123795,55.92172740896164,-0.4538175690859716,1
C000043,16510.384072015197,675.2048825898519,0.15951835961325392,0.10606038732194664,1785.253531963919,1332.1676423850522,1.5280390190405384,57.77975080742249,5.358180289972068,0.570220941719955,0
C000044,22381.77016388929,5028.248488021265,0.4105774245043222,0.12083645030119214,1800.8353757257307,1478.4974685136694,-54.58642898155577,422.9794707800167,42.38704236109387,-0.24848128463391855,0
C000045,15966.385497404239,6271.340965711867,0.24831751960255422,0.5058848940450688,5848.455714254455,4301.216854659255,-54.142214633635575,586.7029292592812,192.25043567714366,20.677027110741346,0
C000046,24113.10576515841,4106.867137477948,0.39718540084981235,0.3529263464759145,8842.868703505363,5548.475781799628,-548.1069227974283,341.21679967547635,107.93455498534091,-3.68917076817427,0
C000047,20598.868305935735,6209.916510668588,0.11972271483552033,0.26346580816903953,5454.979314333981,3149.4636949575365,204.7952119376236,599.7577821471924,144.70118188320814,8.424882268131066,0
C000048,14631.039707281092,4384.37473014731,0.2795032984309865,0.49430748233620325,6761.631927412389,5126.341378816151,-178.0912336225878,316.7550922307175,179.51938248159715,-11.635302234015873,0
C000049,25889.269507044548,7384.648538451061,0.36195574219105253,0.19305070892313866,4048.166290869713,3588.415991131449,115.6037062222348,596.2119130165249,86.3921782010813,2.117379030491342,0
C000050,21792.395394944604,4909.365382912396,0.012576968831467986,0.11091169838774476,2147.2212598870337,1642.2588640063805,237.6378914373424,416.88988150411916,41.099309508925465,4.29574387102336,0
C000051,14562.498243290545,4494.196487540469,0.09997482682028871,0.30588277079225423,3300.371594187876,2654.3636031195338,-285.179298810207,401.0452308671208,134.50828139184392,-3.1105749242826666,0
C000052,39113.49607590651,4573.273370553348,0.16248979731954652,0.2979852363312274,9247.013331664863,6450.413450513238,386.34147554060524,430.9107369551073,112.65209912755056,17.68266556097476,0
C000053,25923.318175192362,5689.204440361503,0.33695333313638826,0.25717505659187423,5577.720942470633,4165.046297541925,-573.3473889178804,498.4152162061778,107.53336140929183,0.3054413121735273,0
C000054,25904.698509311023,10866.17690536196,0.10124240931731009,0.5185205626214701,9820.342887399858,6697.4480925563275,-334.9895780547638,997.77262704469,451.6937408761419,-51.62240185761396,0
C000055,21051.63185372172,5848.43614917324,0.27925506512764636,0.5024533884207193,6599.407084577661,5613.703104077573,-262.87289332905965,490.79796629929456,244.3896131313638,31.843032613407416,0
C000056,28298.01910721291,10338.067704067482,0.7048879776477324,0.40096171550756576,12686.522042938828,8055.131472593219,9.15109815175377,823.1862784707986,251.41609320053664,-31.023511677557796,0
C000057,15580.719666766036,4331.136824475901,0.07397417543105061,0.3582863142229895,3529.4172661776283,2830.107683787456,-192.33388741767877,314.8818807730814,145.88857347770625,-16.04283059041366,0
C000058,34458.78175564291,10836.830850681308,0.19447257335707682,0.2845265108804583,4839.546971103679,4385.695191757793,384.94198149421476,914.7294187876099,136.95364094484592,-17.316851570515883,0
C000059,8596.199597042812,894.528931915756,0.2833160457059441,0.31496553869507404,1991.1880553033016,1192.977203139533,-87.9231051325682,72.61117673240781,26.09587743554548,2.146909545719578,0
C000060,44260.2342152423,12611.48493772503,0.11333969620479624,0.20894627712749506,4461.614568916036,4296.066880431121,-744.1993284591749,1085.9222224944353,175.29601236743585,-12.572031231034442,0
C000061,12539.215664561469,3991.6087884628773,0.0830369249515078,0.2511666246757469,2986.2486343599435,2307.7756383255473,386.45542381556993,363.3916390558173,97.07953308008084,0.8451741306134173,0
C000062,23132.447781037103,6102.887804413598,0.2506998775714182,0.17439798470255782,3527.392399944189,2548.7788644290827,349.09601623338745,552.298100809991,78.01072413463748,-15.137762327646742,0
C000063,38827.53925420944,11123.102513410311,0.3480542049210515,0.3384217341589085,11025.59825524494,3870.2559095419556,113.91504526000746,1034.3299029022317,195.40337616280254,-14.461378835119822,0
C000064,15177.186293304994,4263.199249868334,0.38913394590152445,0.3503121340352089,4222.864411731596,2639.166155556008,30.206903220143218,357.43065782224556,153.09719420758915,12.4737113677784,0
C000065,13537.608420085617,4381.557636295705,0.426155204616844,0.34834771140897325,2173.959240025176,1581.8992913425052,44.37291640757447,343.5517539294604,85.38295938298575,17.298124406364554,0
C000066,20918.49810993885,6138.433684125708,0.40482957649047646,0.18347654437359937,2594.9895625230643,2020.163700615619,-306.29027621924496,485.5903221660551,92.96729165930212,15.413275820258571,0
C000067,12463.796501921863,3398.852676707308,0.5157401037877247,0.42581988023863826,3920.224328358488,2490.80534199142,-502.01854694016373,269.3124222690578,129.32127079309788,9.667973663987574,0
C000068,28956.777252438464,11737.955131262132,0.1363023490499781,0.1084738324447905,2359.976488923105,1545.742217356515,11.487282512839544,958.8147384739531,107.52413952337211,-2.2308568426617237,0
C000069,16184.6622164232,5403.758651738364,0.2050298034022989,0.4179773535818643,4413.530817365353,3209.2942667915927,-395.9947337187264,469.75659961678383,256.60908469672376,-20.492096908643337,0
C000070,19277.113368085083,6646.482178889531,0.5235673842844029,0.396780467689393,5166.11673158152,3644.7729150690234,414.96023953909133,574.7849218681334,154.56450010947466,-17.62373354045223,0
C000071,21310.041929478473,4696.36946883893,0.24898974186388903,0.12245564949780793,2660.129912293992,1585.62414469142,107.32581731094845,399.3342906467353,47.70266295126045,-0.09272628292231239,0
C000072,11325.852088579044,4995.891006059009,0.3541548037775474,0.19306794887667397,2174.5973008878564,1317.7246380327451,134.59919379961647,396.0732114678456,51.903493072834635,-1.3826538138604414,0
C000073,27758.451918108338,5378.763124989595,0.1281837175640328,0.550970098374575,13332.84370481791,7293.06348505152,-139.86356351646668,552.1113422987556,299.7742645247194,21.970561574378213,0
C000074,54046.80330127548,22091.437221489075,0.3202054798361828,0.27267097612244395,10662.208223091524,6804.793279999322,-248.1005868079015,1883.959247455465,326.25055832634604,37.08921554260126,0
C000075,16932.37211908301,3392.5841499910557,0.2641779104350649,0.5357070170954271,7540.87474668626,3952.4288489966675,-122.50996503502499,238.21458187874586,160.188097605755,8.859011348170268,0
C000076,28307.763314633732,5136.5502219922455,0.38859249372899934,0.2381595542329268,4887.227381981319,3215.2170938422582,663.7585186929437,398.12456480377773,78.56896473255242,12.970019878868172,0
C000077,43054.865615432886,18039.60721487891,0.5593326970440584,0.5330478168058458,17063.890852272572,9831.594887143443,-31.351985645389856,1515.9023089351876,453.5281105350882,-18.13748025268578,0
C000078,9864.6353092721,2974.9841585614827,0.3940305831904964,0.1456957431658882,882.6754854683268,657.7600327716689,38.985090735006374,256.91151762313945,22.607190655125695,-0.6571588968090131,0
C000079,19837.77227900812,2543.6108742155416,0.2780524894931722,0.32717271153382754,5365.054112805714,4043.09376583878,-562.900085549245,206.34029313353474,62.89926333244111,9.43441047343982,0
C000080,35742.37827423075,7120.54692239917,0.04009495295999175,0.27689457936821804,6238.313331056084,5596.869216237235,-306.69860887680926,682.363773992836,178.4295862207497,-21.955168303716828,0
C000081,13914.082618423907,4330.208534732206,0.6068082829381904,0.21118065237408515,3860.3470797514983,2082.525907077709,-60.80192095890468,330.72976626472985,70.38368992572819,-2.1019726474101232,0
C000082,30502.62794185583,8747.888304026319,0.32001455283882063,0.13452295315729987,5104.46464990264,3173.3434300185586,-124.60574262954785,694.4936037813658,85.93256976585948,0.6437786773792941,0
C000083,24480.737091986528,6622.579711685361,0.03586107451957101,0.2862666368797754,6842.656567506256,5371.000452434019,435.9713104431228,595.3783212339309,110.30545843025395,-2.4899532040434416,0
C000084,51533.05303506302,20981.904919866804,0.21545786951510526,0.33696061005805134,10887.279581805551,6273.40313292596,-827.6730351916624,1776.462522650253,522.3305106874592,-71.78529630236262,0
C000085,27766.9889440956,4533.966647525003,0.5491671814360513,0.4804256654653909,8415.289329886678,6191.598732396471,-120.4353079167975,387.5739295344493,122.39320512663294,1.6963548519739626,0
C000086,37830.97020854034,6385.038541184265,0.24188964316220724,0.5185598139153261,21885.04142812238,12373.581923038351,-1780.96725960145,638.3778150544207,233.03076976670437,26.126984040417703,0
C000087,58764.522636122856,17651.074230032707,0.2894768190958833,0.41797016341335547,26984.495305165405,18729.240225594756,2152.256194014507,1368.1981014793682,574.8135016639819,65.34077089821578,0
C000088,12515.114245768458,4533.864484653954,0.4550595708995103,0.5986189499518013,3144.0553719933414,2420.2827913226397,48.81125491641234,264.51838774133756,198.91587706339052,19.69466523019049,0
C000089,29658.81710050782,7244.394292177709,0.2880291787740039,0.14136841780909495,3362.1043125872457,1923.6020014546243,-195.6825388764949,603.409527019229,103.27954267313395,17.96303091851697,0
C000090,19159.583301350915,7367.162445575948,0.4171371381742966,0.3415904316568342,5658.448008301333,5078.4403126259185,481.92255928515755,528.1500759945972,186.78991999993286,6.98664629322175,0
C000091,12677.304207660933,4082.7783383629235,0.5095468704951628,0.37839245546409395,3145.7755630960605,1419.590322981014,135.48728675606714,332.8979044817505,98.24574194969392,14.021046482554931,0
C000092,5576.115012860734,1394.1792100963555,0.11404662101780719,0.11523184315448007,491.9063917497421,494.89453188657006,-27.371182705139496,113.46746340170175,11.125019911571501,1.223082174384011,0
C000093,31031.368824082063,15045.896898972316,0.18795268315465502,0.5134292804863766,13291.662894124203,6794.496697646282,-120.76961902542716,884.507693598763,500.8500372335467,-46.03635347911627,0
C000094,25900.783912222658,4797.6245051133865,0.7094690916158727,0.4309568163185058,9561.953594287437,4340.128576901931,42.621629715196526,332.14466550635507,190.264259472791,-2.7377938065169474,0
C000095,34741.192342154536,10789.758982993817,0.5590608100442117,0.5104905086495705,11836.406606628154,9051.54415036241,-1375.1144962203525,869.438892150842,434.01831215109183,-52.84674976654199,0
C000096,28085.765038581765,4080.0078839162034,0.48408710508989605,0.2754095546675078,5248.368078352846,3245.009020943124,-74.01402249908881,322.0697761927517,89.82870775357414,5.3938343040274015,0
C000097,18559.283472197494,5884.15358642576,0.14310009872709853,0.43088886623581923,7393.261887721252,4968.094090784073,202.12533418283275,472.5525906760218,180.2461881623517,-21.918573413397223,0
C000098,24652.4621440763,9103.47079290875,0.05113903417071092,0.43871903561414727,7035.992758981446,5692.952531791653,-313.4768523431744,782.7492672174881,435.69943594763356,0.8075998085700649,0
C000099,50248.72473352451,20454.29895257722,0.139601581959354,0.41137670161992057,16716.84971506095,12460.839489906493,-1164.0031352654232,1571.222882481038,303.0421806813225,42.40623135615876,0
C000100,9268.708683631397,4166.227298118252,0.23216200310608365,0.23574600127135567,1420.7985738230661,1132.3803399822912,91.65355055896333,315.25134702026963,82.78582288888754,2.6370211902482046,0
C000101,17508.729163501168,4036.461774995807,0.24123844228582353,0.1173363521130332,1582.2992288281423,1091.7374400708475,-71.43404104192352,347.8167142866179,31.24875624361974,-0.8426373405338125,0
C000102,17946.613329876258,6662.361035391636,0.6593482709593725,0.26514233375104224,3743.142647038985,2026.2642234008747,-217.92234338863133,608.9759524026746,175.16220964799982,-26.57782829214973,0
C000103,25384.02991678062,5107.588331092722,0.09122236411536616,0.26598575236792277,3455.178317796734,4162.439022714943,386.34665598669733,437.7072492676945,109.93281359949601,-13.754747673507417,0
C000104,29780.936418462705,9822.224757367832,0.2639733210638685,0.24791204874826803,8287.424464793317,3644.8327113987993,-289.0001681397715,819.0165745752289,233.15780260903048,9.619247846771222,0
C000105,18674.980260829696,5207.206407305496,0.1940778060615878,0.32205177845330935,4996.797476784595,2601.278262861304,-116.6066727718446,512.6061489083967,125.53804680450874,-16.592336399880544,0
C000106,21440.728121461227,4326.088036477573,0.2342449502374069,0.15274171373051784,3800.5141459315214,2256.158800157759,-257.6000504755442,369.3072004022437,61.337884122216394,0.7543848692659775,0
C000107,13597.582344364126,6293.598230181666,0.12821245493162958,0.22543954994535012,1662.2806866036533,1500.4200869701817,53.499928392023776,570.8265978861631,150.5973062051873,-2.741759647349289,0
C000108,19150.705387972936,3898.053701802867,0.4246651274500098,0.3761830689086172,5398.88026601725,3622.790084824227,-437.54724022727487,328.9950404385229,92.60852540112029,9.735324098654115,0
C000109,27391.490946558126,1281.247712192211,0.3541535925913513,0.5048375181329446,9890.2716078402,6851.597492417079,44.83245648742873,134.9208706551395,47.03317590591,-1.7492206905522927,0
C000110,29344.846159527504,5058.158172253952,0.08506599782258312,0.48184613467516024,9228.692337380138,9187.984570479492,369.073182519578,393.7282827939798,138.2572083879765,24.916911784457156,0
C000111,24044.063122986223,3999.1878538524334,0.19351334973503073,0.24830624107854657,4920.591538041064,4289.362373510911,374.86185738382073,330.29016066527146,100.23189703563023,-2.189836446168829,0
C000112,22530.187474570488,6874.406075139698,0.32476253779989817,0.19044595068944917,2978.562488945028,2355.7651864084182,-269.55493978861676,521.8963928630643,125.37587771086334,-7.513722336325312,0
C000113,46570.18654178921,22622.410430303884,0.38361023870027694,0.2050535964561759,9520.590645479633,7204.741813561816,-285.22158505690857,1795.4698504425135,370.5289173512598,-9.057512174906707,0
C000114,7369.013682357209,3091.000746487479,0.403687307292072,0.5308324423495505,2824.0815849341284,1644.2339263032652,-119.34444424682643,226.95297124484514,166.84158639153878,11.290323615700652,0
C000115,69690.50606412336,10596.830158811885,0.33766157349090886,0.4600787304654701,19820.90627759771,11727.154581046532,1912.7939151647872,891.4757594378788,332.8041604202713,25.15392991367586,0
C000116,11087.462830788918,3715.9408823291183,0.03931390157721745,0.4726073713454173,3737.0009274137597,2426.3142980561774,7.9010657872526835,314.83310277060167,100.73893604682567,5.315973193288597,0
C000117,23866.827712462557,12440.658026315736,0.27591501320266276,0.16865001635778512,3103.9192908188356,1926.2463343381974,-9.230064974350203,1102.3749507219397,190.16686657912354,7.578736612727387,0
C000118,28758.24024433005,11041.635766347888,0.3401610497490151,0.46268580011742877,7441.941879509918,5456.856899239722,-199.45297322670734,795.3970291700216,361.8718017881226,17.527015772813858,0
C000119,9710.717692589185,1178.5165240740562,0.1402563229558693,0.30948488688976217,2236.326918700413,1869.1357462247265,-132.00064199940337,98.64497983394521,26.255801585941057,-0.9641227459412323,0
C000120,41209.38568219989,10515.709596123077,0.36959480634964614,0.5307228430106621,14983.987393100293,11492.427888593747,523.2635692515984,690.9354883694932,361.8084304208082,38.782222870718954,0
C000121,20431.636141842388,5461.99702687856,0.20231917547092376,0.16124893098299461,1883.3172273522566,1438.2705156208021,32.337310935920584,443.8344025572122,81.79794059963154,13.37957218877871,0
C000122,14353.525655583278,4446.249122519755,0.22379856701605008,0.5778247336332447,5033.251320376744,3875.7592055557475,366.2043429185105,335.52139563626497,195.88221378404185,2.421804317181939,0
C000123,35934.200432716534,5851.010874899301,0.41381496191696726,0.20204383057788014,4637.283525214331,3876.000156480963,-381.9780361276378,513.8022376033293,95.51851746999289,8.853135029229755,0
C000124,12724.898188900617,1938.0975231208984,0.10232871444304062,0.39871462128671,3715.9348232936204,3826.3454576908994,92.82653515943389,194.48354643493414,42.36343267748216,-1.5275251366776332,0
C000125,16679.582183023653,4786.939519399517,0.6264238678953945,0.2784912147343319,4457.757721024516,3174.4072792247107,154.5659258222266,413.2035995285585,99.42905349615951,12.622915191959974,0
C000126,22698.247487777844,7690.874446491032,0.6224422100986207,0.1596905056690984,2688.989836231312,2226.4841150039665,-350.22365501161795,645.9792872221078,101.58165058913085,5.2725360958283405,0
C000127,22576.259437376524,8508.630230255189,0.15372377032761583,0.3822082938898739,8776.034126836365,6154.367365860403,484.81652374956707,616.951387031093,288.64458058483496,21.14498714371576,0
C000128,7843.641455468831,2375.4135429897087,0.12275555219550162,0.14270151508136084,902.8815238489584,621.041477372409,-9.63955475781201,193.59482000168245,28.629892127601607,-1.0527792820918291,0
C000129,18786.263862010503,6044.323674485688,0.12397300422435183,0.41538521008631035,6860.617880845363,5302.879047372751,-431.87755217159963,568.2037693361756,195.12358730973534,-20.323710617680206,0
C000130,24420.565036448766,6102.098119134685,0.39716476427364594,0.16564398600241212,2612.134125504442,1497.031009613577,-34.2170627780819,499.3657774758267,91.45687486059929,8.745623488198307,0
C000131,22923.10750255901,6464.736653580434,0.41348109233860286,0.23778338815458924,4591.104227047905,2917.3866611921503,-238.69915061613844,568.0653090951529,122.61274300655444,-3.910935526352898,0
C000132,8561.19373476306,1576.7270389136752,0.041029043628837344,0.398904006700757,2444.3488285909175,2262.7676696255517,-221.01212038653378,131.65839066065755,53.76917895628172,-7.352048278640511,0
C000133,24878.645451246997,5558.362137683378,0.1849710124917871,0.5132323047460915,6502.022333923732,6148.940996318673,529.0236593418301,433.4188763884584,190.95895551672882,35.7461358821016,0
C000134,17075.386484388004,4955.566052647593,0.1369107085130682,0.10525661227082675,2190.455949903207,1259.6305899968581,70.00963576978191,384.3432935152425,39.05833620109649,2.9737892963475514,0
C000135,8693.506217611912,2329.4575483988506,0.14601001130630809,0.5977107564627281,5115.137237943215,3571.195437947557,-76.11405100730857,173.8455505720077,129.55751721945649,0.7994592752627949,0
C000136,34407.636151165716,7709.007959343745,0.1515005249137589,0.5834842573091577,17789.48784745907,12073.3935694912,-866.0779517624715,557.0525726340687,281.4051127557728,-31.249002402850834,0
C000137,12837.57683427548,2559.0548691520657,0.18385999921920285,0.38827249497557004,3811.014534532722,2227.990473543191,29.287144269874627,167.69816399416098,68.12500112011752,-4.561380645962913,0
C000138,9907.664542035092,1845.6207791131376,0.11542824339131816,0.27983778061153386,1860.2388637659826,1250.6776148442252,21.312778733832364,151.2417151806236,46.70880485928285,-8.200651029780941,0
C000139,18794.597751467627,5958.267231110606,0.4877204169768189,0.3460008647160414,4225.172448551656,3504.9651525549466,-52.68761151801682,502.9896153838601,166.69586573753682,-18.038041804737446,0
C000140,16763.833895511427,5705.465024303481,0.4183984036005506,0.42477800337848093,4659.669375567993,3805.80150763363,-218.43603361550214,491.1346772483189,179.62917463504775,2.077570123395342,0
C000141,26220.519229648642,6446.291052971744,0.20980080251247593,0.12755076757941555,3850.663885528123,2030.5472747225485,72.54010163107117,498.01287816129735,59.22423174015515,-4.844488912754859,0
C000142,31192.467536787983,10327.383663527575,0.054910393156891724,0.5218643963551287,13879.914508274209,8292.048944254126,-158.9640592695816,900.533963976757,506.17898750183036,41.18854075456283,0
C000143,27142.07473501322,5031.054140386347,0.3026044399493462,0.4907310443773546,10613.724395715153,5131.570120701995,-723.1590286368913,406.38341541443066,184.12091097953567,14.541439929720244,0
C000144,37738.04713408126,12186.16954431968,0.3579721781265787,0.22616137213187262,5361.396055103198,3471.3240415538244,-139.7670108734123,1064.4906923538133,230.43661594872745,23.33700239252524,0
C000145,32271.190487129465,12820.110068035276,0.2075423736921842,0.5899777236791393,14864.157726167045,10579.39906783808,885.3565615754322,1139.7590090939182,440.88063552365423,-51.94154077688467,0
C000146,26372.632190296503,9755.844749242919,0.1526073590797135,0.5547822136901506,9958.936743245611,5833.151050564392,-190.0663216460878,915.09360513486,396.5571483454667,37.82962002663242,0
C000147,34872.62537951374,15218.699453072006,0.06962992287582816,0.33726678131122034,11039.564421634204,7961.295547123244,-712.7770523889003,1173.8506593258726,504.89903897389587,-31.40556037279468,0
C000148,20891.35302018913,9750.79322065281,0.1784157572893881,0.21836023792691647,5111.416811914271,2898.606800527306,138.3890270314484,783.071964882097,217.5359955268939,0.24967734992998036,0
C000149,30130.90953318932,15714.910299717834,0.38294608469127434,0.4114770220916909,8500.285021638518,6483.080411543144,-133.8702703231188,1364.747029602145,505.03523482522445,62.94980124963014,0
C000150,15525.706141411216,3610.7467888544625,0.28629031591715515,0.5396965284035977,4236.289373170587,3351.3068464426574,282.85574411394725,334.46889013744067,121.52731478557365,5.51650967436624,0
C000151,26330.582614123818,8232.027129125847,0.08059349368999427,0.5113287342402136,9225.85424581702,11737.105388753911,474.3496148048904,783.5521669475934,258.9779597451975,20.624051909252188,0
C000152,19100.17681800402,9547.933404697123,0.4406918714887259,0.1496188324598405,1950.1944239367078,1416.7102984871601,282.08699262697814,770.0131473466458,111.62844229947784,-6.760122450970803,0
C000153,32575.472704636577,895.8601398532574,0.13379798307132712,0.2666499299352625,5569.384707697688,7485.184774693574,-1037.6376349562072,60.903137589481865,18.64644998019659,-0.09839582787655915,0
